,BOROUGH,ADDRESS,ZIP,TANK_NUM,INSPECTION_DATE,INTERNAL_STRUCTURE,EXTERNAL_STRUCTURE,SEDIMENT,BIOLOGICAL_GROWTH,DEBRIS_INSECTS,RODENT_BIRD,COLIFORM,ECOLI,MEET_STANDARDS,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT
7095,QUEENS,70-31 108th Street,11375.0,1,2024-07-08 00:00:00,N,N,N,N,N,N,N,N,,40.721992,-73.843966,6.0,29.0,739.0
7096,MANHATTAN,220 WEST   49 STREET,10019.0,1,2020-08-06 00:00:00,N,N,N,N,N,N,N,N,Y,40.760987,-73.984987,5.0,3.0,125.0
7099,MANHATTAN,200 EAST 24 STREET,10010.0,1,2022-09-13 00:00:00,N,N,N,N,N,N,N,N,,40.739459,-73.982603,6.0,2.0,64.0
7103,MANHATTAN,235 West End Avenue,10023.0,1,2021-10-29 00:00:00,N,N,N,N,N,N,N,N,,40.778981,-73.985091,7.0,6.0,159.0
7105,BRONX,1240 MORRISON AVE,10472.0,1,2024-06-13 00:00:00,N,N,N,N,N,N,N,N,,40.830664,-73.874874,9.0,18.0,62.0
7107,MANHATTAN,234 West 42nd Street,10036.0,1,2022-05-11 00:00:00,N,N,N,N,N,N,N,N,,40.756747,-73.988659,5.0,3.0,113.0
7108,MANHATTAN,250 east houston street,10002.0,1,2024-09-24 00:00:00,N,N,N,N,N,N,N,N,,40.721937,-73.985321,3.0,2.0,3002.0
7109,MANHATTAN,240 East 46th Street,10017.0,1,2023-08-17 00:00:00,N,N,N,N,N,N,N,N,,40.752901,-73.971613,6.0,4.0,90.0
7113,MANHATTAN,157-163 William Street,10038.0,1,2023-04-01 00:00:00,N,N,N,N,N,N,N,N,,40.709952,-74.006063,1.0,1.0,1501.0
7114,MANHATTAN,434 EAST 52 STREET,10022.0,1,2024-11-20 00:00:00,N,N,N,N,N,N,N,N,,40.754757,-73.964389,6.0,4.0,8603.0
7119,MANHATTAN,483 Broadway,10013.0,1,2023-04-08 00:00:00,N,N,N,N,N,N,N,N,,40.721543,-74.000076,2.0,1.0,47.0
7122,MANHATTAN,530 PARK AVENUE,10065.0,1,2020-07-01 00:00:00,N,N,N,N,N,N,N,N,,40.763932,-73.96907,8.0,4.0,11401.0
7123,MANHATTAN,330 EAST   59 STREET,10022.0,1,2020-06-27 00:00:00,N,N,N,N,N,N,N,N,Y,40.759988,-73.962874,6.0,5.0,108.0
7128,BROOKLYN,4802 Tenth Avenue,11219.0,1,2023-10-06 00:00:00,N,N,N,N,N,N,N,N,,40.639488,-73.998242,12.0,38.0,114.0
7130,MANHATTAN,545 WEST END AVENUE,10024.0,1,2020-06-24 00:00:00,N,N,N,N,N,N,N,N,Y,40.789092,-73.977715,7.0,6.0,175.0
7133,MANHATTAN,592 Fifth Avenue,10036.0,1,2021-05-22 00:00:00,N,N,N,N,N,N,N,N,,40.757129,-73.978238,5.0,4.0,96.0
7135,MANHATTAN,24 Waverly Place,10003.0,1,2021-04-29 00:00:00,N,N,N,N,N,N,N,N,,40.730398,-73.994938,2.0,1.0,59.0
7142,MANHATTAN,155 EAST 34 STREET,10016.0,1,2020-10-14 00:00:00,N,N,N,N,N,N,N,N,,40.746162,-73.979129,6.0,2.0,72.0
7146,MANHATTAN,344 West 38th Street,10018.0,1,2023-12-14 00:00:00,N,N,N,N,N,N,N,N,,40.755259,-73.992954,4.0,3.0,111.0
7148,MANHATTAN,470 LENOX AVE,10037.0,1,2023-10-02 00:00:00,N,N,N,N,N,N,N,N,,40.813008,-73.94165,10.0,9.0,212.0
7149,MANHATTAN,310 WEST 56 STREET,10019.0,1,2020-10-27 00:00:00,N,N,N,N,N,N,N,N,,40.766303,-73.984,4.0,3.0,139.0
7152,MANHATTAN,80 EIGHTH AVE,10011.0,1,2023-12-02 00:00:00,N,N,N,N,N,N,N,N,,40.739851,-74.002439,4.0,3.0,81.0
7162,MANHATTAN,464 RIVERSIDE DRIVE,10027.0,1,2024-06-04 00:00:00,N,N,N,N,N,N,N,N,,40.810451,-73.964631,9.0,7.0,205.0
7165,MANHATTAN,200 EAST END AVENUE,10128.0,1,2020-12-08 00:00:00,N,N,N,N,N,N,N,N,,40.776976,-73.94331,8.0,5.0,152.0
7168,MANHATTAN,838 west end ave,10025.0,2,2024-09-18 00:00:00,N,N,N,N,N,N,N,N,,40.798387,-73.970911,7.0,6.0,187.0
7169,MANHATTAN,345 East 73rd Street,10021.0,1,2022-03-21 00:00:00,N,N,N,N,N,N,N,N,,40.769027,-73.956761,8.0,5.0,126.0
7170,MANHATTAN,1290 AVENUE OF THE AMERICAS,10119.0,2,2020-08-15 00:00:00,N,N,N,N,N,N,N,N,Y,40.760857,-73.979717,5.0,4.0,104.0
7173,MANHATTAN,79 Fifth Avenue,10003.0,1,2021-05-18 00:00:00,N,N,N,N,N,N,N,N,,40.737051,-73.992844,5.0,2.0,52.0
7175,MANHATTAN,31 WEST 31ST STREET,10001.0,1,2021-08-26 00:00:00,N,N,N,N,N,N,N,N,,40.747132,-73.987329,5.0,4.0,76.0
7177,MANHATTAN,25 Waverly Place,10003.0,1,2021-04-29 00:00:00,N,N,N,N,N,N,N,N,,40.730414,-73.994927,2.0,1.0,59.0
7185,BRONX,3000 BRONX PARK EAST,10467.0,1,2020-10-22 00:00:00,N,N,N,N,N,N,N,N,Y,40.869949,-73.87053,12.0,15.0,336.0
7186,MANHATTAN,815 PARK AVENUE,10021.0,1,2023-08-22 00:00:00,N,N,N,N,N,N,N,N,,40.772872,-73.96252,8.0,4.0,128.0
7189,MANHATTAN,930 Lexington Ave,10065.0,2,2023-12-20 00:00:00,N,N,N,N,N,N,N,N,,40.768069,-73.963935,8.0,4.0,120.0
7194,QUEENS,35-20 147th Street,11354.0,1,2022-05-27 00:00:00,N,N,N,N,N,N,N,N,,40.765966,-73.819632,7.0,20.0,1163.0
7201,MANHATTAN,1155 PARK AVENUE,10128.0,1,2023-05-11 00:00:00,N,N,N,N,N,N,N,N,,40.783933,-73.954447,8.0,4.0,15801.0
7206,MANHATTAN,121 East 27th Street,10016.0,1,2022-12-21 00:00:00,N,N,N,N,N,N,N,N,,40.742281,-73.983497,5.0,2.0,68.0
7209,QUEENS,43-23 COLDEN STREET,11355.0,1,2020-06-22 00:00:00,N,N,N,N,N,N,N,N,Y,40.75247,-73.824913,7.0,20.0,79701.0
7210,MANHATTAN,1249 Fifth Avenue,10029.0,1,2020-07-27 00:00:00,N,N,N,N,N,N,N,N,,40.794181,-73.951175,11.0,8.0,168.0
7211,MANHATTAN,603 WEST  111 STREET,10025.0,1,2020-12-07 00:00:00,N,N,N,N,N,N,N,N,Y,40.805102,-73.966851,9.0,7.0,199.0
7212,MANHATTAN,333 EAST   46 STREET,10017.0,1,2020-07-21 00:00:00,N,N,N,N,N,N,N,N,Y,40.752011,-73.969462,6.0,4.0,90.0
7215,MANHATTAN,40 West 27 Street,10001.0,1,2022-07-09 00:00:00,N,N,N,N,N,N,N,N,,40.74487,-73.989693,5.0,3.0,58.0
7218,MANHATTAN,200 FIFTH AVE,10010.0,3,2022-09-29 00:00:00,N,N,N,N,N,N,N,N,,40.741865,-73.989365,5.0,3.0,58.0
7221,MANHATTAN,2 UNITED NATIONS PLAZA,10017.0,4,2020-11-06 00:00:00,N,N,N,N,N,N,N,N,Y,40.750634,-73.970105,6.0,4.0,90.0
7225,BROOKLYN,2839 West 33rd Street,11224.0,1,2020-09-24 00:00:00,N,N,N,N,N,N,N,N,Y,40.576306,-73.999849,13.0,47.0,328.0
7227,MANHATTAN,402 East 90th Street,10128.0,1,2020-12-29 00:00:00,N,N,N,N,N,N,N,N,,40.779272,-73.947142,8.0,5.0,152.0
7234,MANHATTAN,1 Central Park South,10019.0,1,2022-01-16 00:00:00,N,N,N,N,N,N,N,N,,40.764597,-73.973727,5.0,4.0,11201.0
7237,MANHATTAN,2450 Frederick Douglass blvd,10027.0,1,2021-07-13 00:00:00,N,N,N,N,N,N,N,N,,40.814032,-73.948339,10.0,9.0,226.0
